wind direction,wind speed @ 10m
386.194,7.606
244.259,10.848
203.308,3.771
576.474,21.828
886.227,17.619
1576.417,7.554
1002.539,18.402
1001.573,2.066
379.159,11.602
1151.615,2.235
1186.542,9.996
248.516,5.740
553.719,10.029
2088.539,19.668
678.899,10.485
230.118,5.188
437.571,4.759
1095.503,8.078
655.318,14.193
895.372,15.497
506.169,12.051
402.643,18.098
246.810,10.805
149.832,4.364
568.820,15.837
93.915,5.726
262.570,7.580
1799.896,15.051
550.436,6.021
1389.497,13.221
446.753,2.000
995.731,6.758
843.639,9.835
387.384,14.273
1089.170,8.761
335.792,1.718
379.175,12.120
579.704,1.600
1511.298,17.952
1301.855,4.278
277.480,1.567
842.137,7.704
282.198,13.435
1227.456,15.098
1884.095,6.811
509.938,4.832
119.856,13.217
1694.547,15.338
425.987,11.489
672.734,15.219
1023.621,3.218
637.726,17.517
145.199,8.568
363.342,10.544
268.653,10.522
230.606,23.052
281.266,4.192
850.612,9.897
741.440,5.357
424.055,9.793
2446.399,7.624
599.499,5.288
450.943,16.566
391.571,7.585
140.679,1.505
518.074,4.550
682.959,11.884
1147.421,9.141
1150.634,2.726
156.530,0.843
1469.119,10.878
616.401,17.862
1176.327,3.986
115.904,7.028
1424.384,11.081
1560.377,15.999
864.000,5.324
119.998,6.383
1088.820,23.592
151.953,17.089
2157.902,7.692
45.460,15.017
676.858,13.673
1584.125,7.532
722.434,17.320
855.430,11.195
217.795,9.977
1234.589,7.012
966.547,8.313
490.557,12.345
452.804,3.834
73.662,7.440
2678.246,10.015
220.622,11.925
199.881,11.321
348.103,11.698
298.932,6.197
703.668,10.120
542.375,4.863
959.825,14.764
1027.592,2.803
1803.963,6.126
1262.047,4.201
501.439,9.560
809.828,1.974
1041.164,7.533
278.784,6.455
541.431,15.021
61.442,3.063
332.543,3.993
92.555,7.119
116.491,7.224
158.418,8.128
582.982,9.115
881.823,2.966
1400.473,3.672
1363.305,7.085
1028.597,8.978
129.430,15.367
580.304,0.630
669.565,4.356
161.777,15.780
1447.475,4.536
873.665,2.478
236.325,8.540
1161.625,13.349
605.519,18.478
429.480,3.149
257.905,5.387
1979.923,12.437
3896.119,4.319
2854.807,0.814
185.550,4.963
439.513,4.026
1040.514,21.329
340.230,3.317
1426.758,1.352
1930.092,3.845
493.720,7.087
486.308,6.724
247.922,19.349
390.923,7.631
298.246,8.951
126.912,5.982
619.136,15.541
2283.993,10.083
483.718,7.599
1347.792,8.988
1527.942,10.871
847.685,11.382
1359.442,11.302
272.731,10.660
148.517,11.639
452.046,14.854
259.136,10.431
1432.032,10.998
247.218,15.971
602.641,8.302
476.968,9.623
418.460,10.262
1169.732,10.001
538.956,15.217
1320.767,5.232
371.028,3.161
708.709,13.906
447.509,8.354
464.727,0.803
642.442,14.427
67.278,5.343
746.643,12.668
644.250,7.213
338.103,4.231
530.274,5.500
367.060,6.562
448.477,13.438
281.836,8.175
136.700,10.580
356.425,8.308
859.212,2.172
116.890,13.528
91.695,15.975
273.887,15.707
607.813,15.435
606.764,9.160
576.122,9.575
970.370,10.987
1096.165,12.183
1100.472,16.401
258.670,11.091
188.297,4.956
633.351,7.657
1123.943,15.159
1531.972,13.719
597.548,9.776
134.787,8.260
320.637,9.884
711.542,3.824
61.396,11.035
944.338,13.197
1090.590,22.200
705.343,7.845
131.326,9.350
404.087,21.366
127.941,18.419
503.001,12.428
657.400,2.022
929.396,6.661
1243.406,8.641
669.214,8.368
125.645,16.709
635.919,8.359
1056.350,8.960
709.029,13.384
1238.137,5.729
477.396,5.865
692.388,11.649
550.389,4.791
530.633,6.078
164.592,3.613
1699.362,2.409
586.400,11.003
576.446,16.234
1787.776,7.650
1180.298,1.812
688.817,5.511
517.482,6.319
623.453,8.319
136.042,7.681
132.601,6.625
200.391,4.784
684.842,12.943
302.147,7.640
1327.569,10.078
487.735,1.713
1390.090,8.148
1323.129,17.287
62.062,10.306
306.476,18.220
35.409,0.462
201.944,11.665
726.707,8.964
1164.805,4.024
404.584,7.510
623.262,17.824
319.866,14.179
578.378,10.458
26.114,15.248
402.513,15.635
341.177,8.840
283.057,5.619
970.488,9.149
642.306,1.779
181.011,12.153
217.190,8.650
591.723,6.055
165.129,7.251
1442.943,6.126
990.458,7.313
462.506,15.530
151.314,12.010
557.130,8.656
937.246,10.867
1782.064,5.573
234.442,7.117
903.056,3.523
681.045,10.463
620.025,10.013
494.284,14.068
426.460,13.159
218.759,4.831
520.371,9.522
1449.709,7.863
449.073,17.480
247.854,1.921
611.741,0.720
1320.263,12.893
911.615,9.569
1193.135,2.384
724.739,8.383
326.179,14.567
2142.726,10.543
122.170,12.966
568.211,13.345
861.197,0.177
1072.808,9.171
123.350,13.215
765.616,9.381
942.132,10.671
569.212,5.638
380.333,6.177
317.661,7.486
1352.719,2.782
1378.838,11.638
305.464,8.485
991.886,1.230
377.994,6.555
1520.989,1.831
1053.966,9.119
1786.604,21.823
621.866,10.138
571.797,11.510
969.977,7.901
930.107,11.946
1488.824,11.785
225.179,10.325
782.121,8.457
141.455,7.219
310.828,8.651
814.582,4.761
1015.749,5.446
311.532,9.114
1131.528,9.132
322.592,5.990
674.881,4.202
241.191,5.344
531.942,16.526
1496.757,10.194
404.044,13.586
699.234,10.374
99.023,9.660
529.239,5.144
144.544,2.817
2462.144,15.086
473.771,0.522
329.178,4.582
218.854,13.466
1279.045,19.313
607.192,7.950
1059.266,18.321
471.426,2.467
2025.823,8.761
1896.733,6.188
1556.311,6.242
1677.752,8.013
2942.713,5.301
683.111,8.297
647.583,13.805
329.213,16.860
1072.781,5.813
2032.264,6.502
606.791,6.544
1660.280,11.057
1121.120,13.385
811.419,12.815
598.037,2.325
533.010,5.777
1018.344,10.444
1514.676,10.753
1263.880,11.470
3430.401,15.031
447.524,4.175
1366.997,5.876
812.362,15.520
1014.820,8.137
1009.966,7.962
43.794,5.106
416.226,12.136
1019.970,12.266
551.418,11.614
280.705,3.384
220.633,9.602
528.879,8.575
827.351,4.984
1283.750,7.746
1140.224,11.087
407.578,10.499
652.793,16.598
714.729,2.524
552.621,6.019
1016.263,9.700
1361.345,22.434
755.861,8.477
554.702,11.472
1122.475,3.966
1093.346,6.993
503.122,4.688
2138.066,5.117
819.163,7.361
826.614,5.212
341.171,7.704
1278.036,8.148
117.385,11.458
843.692,6.702
134.526,11.362
1264.792,9.755
791.247,17.897
178.046,11.828
70.629,10.484
1963.678,5.067
476.731,9.511
609.626,10.509
334.595,1.407
413.032,6.777
222.772,6.945
1010.950,13.353
374.043,10.609
1098.899,14.475
420.086,11.343
609.366,2.619
1844.623,7.098
510.095,5.880
603.614,15.135
1228.867,9.736
347.286,6.228
826.671,8.464
742.856,5.003
2352.635,6.058
880.286,7.333
77.933,14.771
295.247,6.549
667.747,8.144
1292.223,3.700
42.210,4.490
1085.969,7.738
116.237,4.974
1072.722,4.567
1355.183,13.485
398.976,8.345
455.681,7.573
1625.649,6.909
497.257,6.189
272.425,7.763
282.361,9.711
840.128,11.650
1707.431,2.949
1321.124,21.446
911.746,2.283
217.326,14.004
1136.410,7.974
105.352,6.392
808.795,13.254
127.106,2.013
961.727,5.012
153.765,9.242
365.565,5.775
136.590,2.148
741.046,4.118
215.809,19.252
79.920,11.625
169.650,1.269
1798.075,6.743
215.004,2.755
767.599,3.509
704.441,13.960
761.214,0.453
253.353,11.238
628.179,3.507
348.055,2.929
157.021,8.150
1889.046,8.215
903.390,6.210
500.096,7.753
889.168,10.325
646.218,7.433
632.822,9.107
358.318,7.586
415.334,13.660
49.574,11.897
548.529,2.684
194.313,4.465
674.155,12.883
196.723,6.821
1073.058,9.740
360.166,8.273
1081.153,8.676
507.205,7.322
760.009,12.046
375.716,5.058
546.950,13.206
532.660,2.541
232.671,8.642
733.822,9.908
219.449,4.857
3425.984,4.102
1239.292,5.194
550.182,6.234
1110.419,10.000
70.176,6.261
1243.892,4.441
1623.149,5.795
1306.993,10.862
68.126,7.053
682.825,7.421
868.810,21.164
1104.364,4.688
922.291,12.261
319.147,8.964
1169.088,15.017
314.183,12.368
304.076,9.627
1439.418,10.402
1133.705,18.920
965.622,10.506
515.384,18.740
528.767,8.201
70.086,7.364
744.799,2.172
986.740,3.505
575.791,13.004
765.507,18.630
306.542,8.964
473.592,3.607
327.659,7.243
927.218,5.701
809.703,8.539
582.099,10.806
520.053,7.839
579.944,12.624
551.735,9.999
796.529,2.213
705.569,6.431
950.727,9.709
464.361,14.953
42.997,4.002
1037.354,13.542
646.994,5.305
1899.851,7.409
114.356,16.169
698.608,10.382
577.133,11.789
538.709,9.123
1731.513,5.443
292.546,14.159
3126.572,7.857
600.240,8.124
411.687,3.163
1830.849,3.406
183.148,10.941
1625.195,2.201
498.008,15.024
417.733,8.591
531.519,9.514
1965.495,10.265
313.019,7.386
509.643,10.318
1308.916,11.645
650.042,4.617
424.192,1.019
537.018,15.561
2122.088,13.263
76.394,12.431
439.833,10.486
184.264,7.932
299.579,13.989
1710.125,12.439
1129.483,9.069
278.725,3.347
1213.700,15.817
1099.578,15.566
290.092,6.006
259.434,1.494
674.056,6.154
323.890,4.785
2617.271,8.131
594.696,12.704
88.455,4.654
678.350,8.377
1180.117,14.828
153.323,5.601
547.462,4.701
349.031,7.028
449.196,6.616
894.893,4.916
8.928,12.293
1310.724,13.926
987.206,16.957
1251.957,16.313
559.443,3.818
644.656,10.111
771.104,9.539
518.433,12.471
2643.766,8.301
1195.388,12.228
311.906,5.248
1132.767,10.202
1277.912,8.609
1405.647,8.945
1350.711,12.088
668.285,12.702
1232.342,12.964
390.185,14.383
229.249,17.198
153.324,8.705
1448.868,15.296
130.575,8.734
441.499,14.685
923.209,19.426
443.104,1.208
601.288,11.503
141.585,2.302
491.740,11.994
934.498,11.655
102.368,2.762
814.370,18.894
1076.272,8.837
944.620,11.161
419.153,9.292
900.473,4.037
1173.141,15.775
1101.672,8.164
508.045,8.334
224.976,14.578
66.346,19.375
85.749,4.738
679.520,8.103
268.477,12.858
851.444,9.667
421.819,9.089
817.698,10.979
1112.083,13.168
226.182,5.638
1096.318,13.738
671.493,14.837
1398.482,8.616
1990.926,18.654
514.664,4.180
1310.864,22.291
743.953,10.897
288.118,5.547
2704.566,9.804
267.355,9.264
258.867,7.730
59.810,17.727
1044.413,16.093
689.261,6.702
252.524,5.779
218.058,17.747
1056.231,10.245
572.114,9.111
1073.534,1.930
651.944,7.159
581.750,10.325
1690.817,7.224
362.449,8.634
369.179,11.039
434.006,20.460
952.359,13.658
494.094,7.319
398.753,14.077
668.481,8.537
495.779,8.871
889.901,4.651
959.833,5.713
1022.454,4.178
725.410,7.860
2085.060,16.473
86.360,5.716
514.886,10.660
461.485,5.549
179.634,3.813
86.139,12.341
198.043,8.971
749.851,3.918
83.203,13.735
1581.226,2.404
977.703,15.395
980.365,8.082
497.523,12.347
1367.078,7.982
821.876,6.724
752.604,17.951
641.915,8.631
387.456,5.787
293.489,7.632
225.065,2.489
370.239,9.354
497.536,10.576
215.985,8.238
326.696,5.390
484.790,6.507
386.364,10.691
211.695,6.299
1091.826,6.890
1837.431,5.367
520.542,10.201
272.614,2.564
965.598,6.854
568.659,10.425
893.545,3.548
810.372,13.869
841.470,4.345
472.753,3.839
1461.775,14.967
518.503,14.777
427.780,1.048
121.228,7.450
193.469,4.547
1018.669,4.758
764.224,19.734
1219.491,7.666
346.294,6.041
320.000,9.718
451.455,5.756
486.658,10.453
1149.232,8.179
831.405,16.077
715.648,6.362
313.263,7.944
1513.630,13.548
125.273,7.665
548.025,10.575
780.922,13.537
1096.601,7.920
348.021,7.794
862.907,11.375
1384.670,6.585
1244.285,13.338
1407.633,8.068
89.159,2.247
557.922,11.423
1535.912,4.213
1558.271,5.466
74.594,5.948
200.605,15.281
239.338,5.138
588.748,5.756
298.702,13.623
423.258,8.089
704.446,7.359
405.854,16.353
294.373,3.626
816.102,14.595
801.960,9.707
322.811,14.441
853.971,6.423
971.413,10.458
712.759,7.047
766.903,16.940
679.871,8.648
1064.252,6.364
321.954,6.454
715.054,6.329
144.902,9.462
1530.655,8.852
525.638,7.716
713.177,4.337
1237.514,14.392
345.917,12.042
280.074,10.829
1011.955,2.036
172.309,17.506
290.041,6.038
420.280,6.766
566.507,2.854
1722.845,9.959
224.371,14.301
1905.521,12.869
486.375,3.212
1151.205,2.391
1188.404,11.210
854.488,10.340
519.639,9.483
943.908,8.534
739.747,15.843
279.835,12.380
123.350,9.684
212.710,13.940
90.377,6.042
555.389,4.448
871.527,12.995
290.408,2.292
825.101,1.406
464.238,2.344
403.652,15.529
1096.565,12.711
879.676,5.114
537.802,3.923
947.723,9.323
580.779,17.699
264.276,5.311
946.282,1.494
1448.549,2.165
1417.539,5.874
1491.008,2.974
340.856,5.594
1332.894,15.285
370.859,15.863
357.500,6.929
801.568,14.466
612.026,11.659
841.762,15.672
197.581,16.129
369.268,8.651
409.719,6.902
658.631,10.961
1011.485,4.451
963.598,3.544
205.466,13.535
351.140,5.449
253.644,2.073
1134.172,10.396
642.151,3.681
334.950,6.827
417.550,14.059
604.116,9.192
120.069,6.353
298.181,6.982
1096.251,1.425
909.774,10.821
320.809,11.472
1959.533,6.596
419.601,7.859
1030.052,6.051
1054.931,5.460
1323.731,5.191
1113.037,3.312
757.541,3.500
638.136,11.736
629.953,2.140
364.704,14.370
300.278,5.146
200.135,15.798
918.047,0.856
634.369,7.594
1857.006,9.023
1524.323,9.361
157.061,5.775
596.095,5.507
647.173,6.209
406.125,3.422
1083.159,10.179
239.604,14.859
559.977,9.592
809.356,4.235
172.265,5.438
220.698,6.657
556.205,11.395
352.818,8.416
437.540,8.144
493.035,13.522
1085.662,20.836
134.454,3.360
419.394,10.127
418.409,8.646
661.494,16.982
752.635,4.820
212.855,15.126
340.422,3.056
1126.435,3.141
19.199,20.121
329.889,6.387
870.923,4.410
506.175,8.199
212.560,5.944
229.207,7.720
81.955,3.338
599.989,13.165
382.252,13.909
1586.129,9.695
382.658,8.361
409.461,6.180
184.128,5.396
69.428,2.472
263.640,19.371
1289.587,7.834
300.360,5.334
525.635,18.089
957.295,12.367
1021.722,6.486
633.121,16.406
1668.703,8.337
677.599,7.937
1388.162,11.679
1257.636,5.869
584.571,4.709
320.070,8.023
203.032,5.891
378.593,15.448
633.720,13.152
228.349,16.889
1112.164,5.935
935.123,17.959
231.517,25.225
414.517,16.404
693.967,4.690
321.824,4.639
1808.950,3.505
423.858,6.127
1558.939,5.737
408.338,10.556
526.469,9.539
246.015,4.477
728.840,19.457
1698.333,11.406
498.752,13.526
1634.178,20.551
907.340,4.782
1065.872,15.812
470.044,8.675
259.008,11.454
612.355,8.074
1210.484,8.803
248.790,7.420
792.507,17.083
380.441,6.881
72.111,2.821
372.466,18.061
701.884,5.852
2415.013,10.623
1084.907,4.631
785.828,6.813
770.504,5.392
828.815,4.909
393.292,0.846
475.093,12.105
921.852,9.439
281.259,4.279
76.438,7.601
406.181,16.259
1204.002,4.765
1225.846,15.233
761.053,3.814
636.628,7.352
478.516,14.668
493.421,10.945
351.887,9.902
141.071,13.403
721.830,6.235
1562.662,3.393
285.202,4.011
896.829,3.987
1010.269,17.342
1300.010,5.078
524.477,7.942
2128.138,2.227
240.258,2.710
1451.880,25.154
1677.081,10.524
504.340,14.952
1197.100,15.196
608.719,10.484
597.927,7.800
1417.807,4.387
1334.915,8.842
1494.149,15.020
89.970,4.697
541.507,8.458
1095.160,8.504
481.719,8.201
1225.473,3.621
745.617,6.493
612.727,15.575
1160.844,20.885
1590.877,11.503
1083.799,8.315
757.256,4.210
604.494,8.974
712.416,12.690
318.907,8.104
1610.189,7.331
67.088,3.472
407.525,14.070
1231.681,20.200
235.082,6.401
756.497,11.368
176.027,10.723
613.029,4.142
635.582,1.725
305.719,19.658
1174.758,2.290
728.989,10.393
1196.211,5.627
563.799,2.317
133.215,3.211
537.939,10.151
356.767,5.284
898.347,11.865
564.814,3.844
1714.536,14.734
111.198,8.289
1348.305,19.804
486.940,4.947
2082.564,10.861
81.786,7.622
1194.734,8.208
533.571,4.020
742.901,10.856
307.855,8.046
1059.550,5.751
320.808,5.660
244.396,7.315
543.667,17.256
78.250,7.239
245.028,10.295
44.176,17.454
448.000,8.210
1362.298,3.409
542.961,4.071
813.070,15.266
1576.661,5.870
112.832,4.960
71.300,3.692
915.861,12.617
876.566,10.549
738.118,5.366
452.849,2.779
218.354,11.809
891.185,15.084
178.097,17.425
1010.107,1.084
161.299,11.357
622.317,15.216
1536.323,8.725
178.705,7.414
640.836,2.846
577.928,9.970
703.259,2.964
968.977,7.755
271.130,6.348
1044.704,9.284
626.909,9.557
472.254,6.235
778.252,5.139
214.169,12.439
1179.034,7.586
1466.047,12.065
273.256,5.318
350.999,6.583
525.359,2.249
521.012,12.016
369.117,9.573
338.711,12.163
667.648,8.411
549.752,9.753
161.675,9.433
787.786,9.795
596.778,5.511
690.039,10.821
566.827,5.863
1381.179,8.139
76.123,10.933
1165.352,13.519
959.540,6.798
327.698,5.054
730.383,2.864
423.508,8.117
1123.267,8.202
930.777,3.174
775.587,18.784
1083.423,16.836
694.090,11.838
326.003,10.382
224.196,12.523
315.672,8.687
2032.061,6.469
586.686,12.296
329.890,11.770
171.791,18.078
1380.071,11.392
474.482,10.477
771.748,4.512
2527.590,9.885
804.407,5.279
274.099,9.372
411.176,4.920
953.097,7.576
77.299,6.265
659.543,6.217
699.588,2.526
1337.837,5.234
889.077,17.993
1077.513,11.454
458.455,4.537
468.950,12.221
441.655,12.009
262.524,4.167
1250.428,22.956
356.482,14.051
2039.972,8.801
288.559,11.947
268.344,7.007
199.021,7.696
512.633,5.058
279.609,9.753
596.864,4.880
1273.856,17.071
1776.497,5.598
480.716,5.320
277.484,10.779
298.218,5.424
1005.305,6.122
1667.244,12.623
202.077,13.231
472.071,6.863
700.515,16.215
555.369,9.946
1574.503,10.387
1063.155,5.776
290.721,5.003
745.141,6.698
1649.332,14.598
1181.517,5.326
582.909,13.709
553.387,24.925
1379.792,3.540
678.831,2.853
246.446,16.040
125.984,2.658
602.554,14.581
454.732,15.341
266.912,8.536
396.763,3.625
34.089,6.286
386.377,5.639
453.365,6.120
709.657,6.588
973.061,2.266
63.928,5.752
666.322,9.044
625.659,6.705
292.251,0.781
977.155,12.270
690.714,10.147
854.115,7.868
425.618,15.299
934.700,8.845
435.586,13.422
199.537,4.948
492.093,10.847
1250.829,15.039
848.835,4.625
1094.631,14.968
726.091,4.279
1406.797,3.816
1418.408,5.794
795.461,1.592
2184.278,15.222
355.032,17.095
1296.897,17.915
1057.143,6.073
624.720,5.795
759.962,1.789
1397.662,12.535
1528.020,14.792
261.636,14.599
2186.852,7.862
984.610,9.960
490.165,11.816
442.460,9.039
1567.269,8.557
1838.060,14.893
1176.789,19.013
401.859,13.584
1201.681,8.858
1717.556,10.827
1411.783,16.502
857.783,8.151
1679.111,16.018
312.783,9.002
111.173,14.540
1023.034,9.987
264.533,1.230
806.152,5.033
488.423,6.904
79.956,8.827
1019.713,15.024
58.115,11.926
893.060,14.740
775.313,9.775
476.948,6.418
501.099,9.054
568.234,8.560
479.743,1.729
113.341,7.369
251.795,4.990
101.591,8.899
1658.149,6.625
275.162,10.855
876.061,3.836
1322.171,10.866
876.008,9.432
218.087,11.868
119.830,3.686
1004.668,20.948
469.762,12.603
229.174,2.175
130.763,5.092
855.146,7.604
168.163,8.597
864.755,15.426
1503.941,4.780
628.113,10.510
1177.457,2.723
782.196,2.669
469.097,15.867
378.339,10.955
372.421,5.072
484.363,3.630
232.771,4.104
802.998,10.044
1095.407,15.422
412.030,21.906
137.078,14.018
573.272,8.077
506.709,1.989
744.686,23.811
799.790,13.898
188.233,10.338
554.928,12.920
1133.907,15.464
355.132,12.301
1452.649,20.768
903.930,9.827
1054.143,11.033
1392.296,4.088
896.290,4.549
518.733,1.662
316.762,1.547
379.979,10.652
2102.388,11.159
427.188,12.435
520.595,13.335
336.710,9.744
717.763,7.447
577.750,7.781
508.312,5.180
931.440,8.093
358.267,10.278
490.199,10.505
746.132,8.667
123.233,10.746
1331.772,14.235
749.494,10.425
1254.524,13.988
1026.705,13.854
769.231,5.654
558.412,3.355
600.406,5.713
267.408,4.027
1708.158,9.929
1474.939,13.070
702.819,9.989
624.842,12.559
625.012,3.219
713.533,9.120
666.980,12.930
603.939,5.780
157.390,5.075
1477.925,2.711
231.780,11.800
741.851,8.998
1267.553,6.358
524.439,6.159
555.433,13.905
473.964,12.593
670.403,9.723
675.975,6.494
471.921,16.267
408.000,6.699
299.940,4.537
1270.360,15.599
655.759,7.191
143.552,8.741
125.875,12.281
1046.549,12.343
885.394,6.298
132.602,7.656
412.444,1.947
788.378,5.035
603.905,18.203
339.307,15.602
1391.731,20.608
1064.309,16.590
962.527,11.903
445.430,1.131
1975.152,3.798
1224.473,4.354
853.568,4.218
474.418,6.085
1770.076,0.983
155.601,15.439
1150.888,8.414
92.805,4.941
357.669,15.321
490.882,20.017
1002.684,13.180
712.846,11.513
633.293,1.997
349.955,4.965
178.619,4.259
369.851,6.205
657.200,7.965
850.296,8.567
692.151,15.241
522.035,13.542
191.380,12.549
635.996,11.327
723.236,13.925
1180.731,8.789
317.958,8.137
516.203,9.238
829.112,7.559
1173.266,15.602
1043.134,8.294
129.882,7.073
228.147,13.327
1352.863,5.734
421.435,4.002
503.621,11.696
427.986,3.030
1923.310,7.911
1034.298,7.282
961.632,8.053
569.883,4.637
363.045,9.013
1373.975,4.023
446.684,6.315
807.321,5.939
756.106,10.642
2219.676,5.249
1594.480,1.784
346.653,11.209
628.600,1.252
1183.303,12.464
714.608,11.260
869.303,13.377
2266.323,7.303
66.890,11.877
587.976,5.622
986.683,3.533
1170.063,3.876
438.480,9.697
1153.161,5.935
402.832,9.420
408.934,3.006
295.279,11.030
1768.138,2.729
665.013,6.885
442.052,3.625
334.433,5.615
374.624,14.467
1338.380,9.487
1079.168,11.690
374.925,6.596
1263.525,4.090
483.286,11.356
910.428,9.835
1660.791,11.009
645.365,1.710
1143.172,9.258
1760.977,6.375
1254.853,6.234
2050.580,7.509
1082.880,7.579
602.841,0.410
2047.002,14.880
488.358,3.741
476.900,8.154
503.459,7.631
593.493,8.711
221.117,0.630
621.705,9.706
857.557,11.061
268.851,1.201
116.982,4.227
81.663,12.625
533.383,9.247
1328.053,4.516
588.204,14.187
1087.514,1.695
1924.899,10.032
349.888,2.245
134.150,8.149
400.620,1.901
93.900,8.958
567.914,11.805
896.546,9.061
142.831,12.573
964.008,10.554
1715.016,9.112
307.891,6.724
588.752,12.957
391.950,6.264
536.092,4.888
153.949,4.428
1159.172,6.549
375.527,10.829
658.442,4.295
569.278,17.969
41.651,11.779
416.806,9.602
351.256,9.041
674.775,5.329
1125.758,4.572
114.904,3.032
800.154,8.471
64.032,6.638
559.674,11.241
1409.133,7.396
560.651,11.412
603.825,1.313
610.652,9.694
659.103,9.976
570.141,5.228
781.923,10.649
445.209,7.706
1344.743,8.405
1442.904,3.942
363.034,5.434
536.496,6.941
2204.157,12.883
1908.160,2.501
259.414,8.826
1415.995,8.116
116.157,9.828
890.416,12.983
1028.785,14.850
225.307,6.191
226.755,10.352
783.033,8.528
906.070,17.196
132.925,8.677
1711.301,7.096
275.277,6.334
386.635,13.029
1182.248,13.358
963.442,16.554
501.247,6.911
739.041,13.564
365.518,12.016
790.518,3.366
370.850,4.375
352.936,16.585
278.188,7.745
60.949,20.047
1170.192,7.744
801.521,10.104
545.579,10.892
102.138,6.044
219.345,7.961
338.476,8.842
1033.105,15.289
1499.384,4.818
1105.812,12.904
1496.833,6.231
603.414,3.176
1590.605,11.420
69.986,4.842
286.180,7.683
308.627,3.241
1350.506,1.728
721.160,6.654
294.330,8.232
683.239,13.501
90.340,15.237
679.499,12.672
854.250,2.564
1191.337,5.498
1138.341,3.878
731.017,9.055
364.391,15.645
225.222,10.530
170.168,10.597
441.591,16.253
545.275,18.056
1986.598,10.881
314.251,10.095
290.331,12.020
394.580,6.080
533.086,10.990
903.922,3.070
781.932,7.928
323.718,9.917
1448.822,8.055
838.466,3.200
285.368,6.859
896.356,5.631
149.344,7.728
688.720,7.021
313.067,2.918
2578.841,6.266
941.566,12.817
350.873,7.167
832.696,15.290
562.065,4.937
1592.204,2.644
768.093,19.840
2448.937,4.708
414.591,8.975
431.606,9.441
894.539,9.345
2314.269,15.034
754.584,12.232
663.598,3.238
2152.678,8.015
377.927,3.166
656.845,6.540
1159.369,6.182
851.242,9.794
971.824,6.531
748.727,8.129
220.659,8.468
534.752,1.972
1038.187,7.666
1011.519,7.289
412.597,14.409
540.829,2.245
331.754,18.732
332.863,9.058
735.265,9.064
1128.213,3.701
804.240,9.461
438.733,17.245
1390.709,7.142
1112.745,9.348
559.061,10.224
48.123,10.550
654.657,9.167
284.640,13.382
568.046,7.096
721.040,6.069
657.872,8.625
535.823,6.935
675.546,11.542
274.464,8.654
945.696,9.106
1617.600,2.219
2994.774,11.537
495.313,6.071
956.072,0.748
1290.516,6.185
282.991,5.883
527.430,6.257
94.404,9.283
927.685,7.072
1593.017,3.140
477.376,16.366
562.310,2.589
458.043,5.735
1165.633,4.430
925.494,11.372
117.084,5.313
604.621,7.174
2107.540,10.426
93.029,5.661
555.428,8.373
392.890,13.942
1176.473,3.088
450.580,14.026
943.521,3.921
120.485,9.286
1066.527,10.773
215.965,8.373
419.031,7.830
156.630,11.071
393.913,10.172
551.844,17.719
695.147,11.728
463.526,4.834
730.673,8.647
314.889,8.688
381.903,11.861
1579.308,0.524
2889.610,13.560
579.831,7.267
271.336,2.415
1296.349,11.974
234.493,4.364
58.944,4.934
1223.155,6.232
427.971,11.972
572.944,4.465
249.000,2.062
977.993,9.873
260.522,6.406
1403.133,14.098
1363.378,5.023
507.612,6.447
311.820,17.609
1072.606,9.460
258.775,9.228
243.406,10.068
527.395,7.376
413.803,6.457
172.164,12.748
351.142,6.804
1520.722,9.975
890.765,15.071
633.053,17.123
479.123,13.101
1559.258,11.648
638.144,5.804
289.682,13.785
339.325,12.024
567.301,10.429
847.260,4.860
500.213,1.724
285.605,10.621
979.520,5.759
809.069,13.535
1853.397,3.774
989.488,13.095
389.790,5.839
928.445,9.761
337.160,5.875
1876.320,9.974
1116.076,6.292
1308.123,22.708
545.019,5.699
990.950,7.561
924.632,13.972
1172.006,7.770
295.599,7.098
780.222,4.172
318.060,2.421
1006.987,13.951
203.461,4.650
831.288,8.486
281.862,12.909
1449.244,14.330
323.887,8.335
1108.671,18.972
1591.321,12.628
347.408,13.684
921.058,8.523
861.849,3.042
574.108,10.627
634.210,11.230
529.745,4.306
188.445,14.952
88.883,5.759
564.664,10.576
899.081,18.729
733.990,11.108
648.771,9.166
482.544,14.978
1115.566,5.729
303.114,1.619
517.380,14.259
556.409,8.668
739.088,7.282
1165.792,5.069
635.632,7.533
1706.124,10.084
838.285,13.090
1543.892,8.046
358.458,10.092
1346.063,6.418
1063.981,5.173
338.119,8.942
600.653,4.310
269.304,8.711
1417.855,11.675
2088.972,7.470
623.317,16.740
497.590,1.813
1447.577,9.089
924.758,3.225
149.653,15.093
332.524,12.478
734.652,18.543
866.098,4.970
169.481,5.569
1984.323,2.811
845.532,6.461
257.725,10.534
1130.458,9.163
969.692,2.518
876.496,11.814
476.953,14.382
664.673,7.242
2407.767,6.188
1112.513,13.899
380.090,8.058
141.343,11.252
1621.829,0.627
602.194,9.813
305.929,6.541
2064.666,8.726
581.281,2.092
715.210,8.395
188.696,15.595
1650.231,13.244
661.067,9.916
1031.908,4.870
1469.234,9.596
1208.409,10.005
321.178,7.652
708.683,13.929
1479.198,9.495
159.225,5.808
554.766,10.634
128.644,18.281
165.463,3.852
333.317,4.386
1786.755,5.393
832.470,5.205
369.985,6.569
763.034,9.228
462.933,12.840
222.544,12.364
213.624,6.720
